      1.59000000e+01       4.99999995e-01       4.81786377e-01       1.82136186e-02      -9.81617417e-01       1.90859208e-01
      1.60000000e+01       4.99999990e-01       4.58555656e-01       4.14443333e-02      -9.57659288e-01       2.87903919e-01
      1.61000000e+01       4.99999982e-01       4.27010479e-01       7.29895025e-02      -9.24132544e-01       3.82071989e-01
      1.62000000e+01       4.99999972e-01       3.88408452e-01       1.11591520e-01      -8.81372171e-01       4.72422522e-01
      1.63000000e+01       4.99999961e-01       3.44288517e-01       1.55711444e-01      -8.29805419e-01       5.58052765e-01
      1.64000000e+01       4.99999949e-01       2.96409595e-01       2.03590354e-01      -7.69947525e-01       6.38107129e-01
      1.65000000e+01       4.99999937e-01       2.46680469e-01       2.53319467e-01      -7.02396568e-01       7.11785736e-01
      1.66000000e+01       4.99999924e-01       1.97083683e-01       3.02916241e-01      -6.27827497e-01       7.78352415e-01
      1.67000000e+01       4.99999912e-01       1.49596503e-01       3.50403409e-01      -5.46985380e-01       8.37142054e-01
      1.68000000e+01       4.99999902e-01       1.06112094e-01       3.93887807e-01      -4.60677966e-01       8.87567245e-01
      1.69000000e+01       4.99999892e-01       6.83640426e-02       4.31635850e-01      -3.69767610e-01       9.29124157e-01
      1.70000000e+01       4.99999884e-01       3.78572439e-02       4.62142641e-01      -2.75162657e-01       9.61397567e-01
      1.71000000e+01       4.99999879e-01       1.58079082e-02       4.84191971e-01      -1.77808370e-01       9.84065009e-01
      1.72000000e+01       4.99999876e-01       3.09507295e-03       4.96904803e-01      -7.86774803e-02       9.96899998e-01
      1.73000000e+01       4.99999875e-01       2.25558793e-04       4.99774316e-01       2.12395288e-02       9.99774291e-01
      1.74000000e+01       4.99999877e-01       7.31376422e-03       4.92686113e-01       1.20944320e-01       9.92659169e-01
      1.75000000e+01       4.99999881e-01       2.40771048e-02       4.75922776e-01       2.19440675e-01       9.75625724e-01
      1.76000000e+01       4.99999887e-01       4.98472791e-02       4.50152608e-01       3.15744451e-01       9.48844148e-01
      1.77000000e+01       4.99999896e-01       8.35969114e-02       4.16402985e-01       4.08893412e-01       9.12582034e-01
      1.78000000e+01       4.99999906e-01       1.23980510e-01       3.76019396e-01       4.97956846e-01       8.67201702e-01
      1.79000000e+01       4.99999917e-01       1.69388109e-01       3.30611808e-01       5.82044859e-01       8.13156576e-01
      1.80000000e+01       4.99999930e-01       2.18009450e-01       2.81990480e-01       6.60317271e-01       7.50986658e-01
      1.81000000e+01       4.99999942e-01       2.67906153e-01       2.32093789e-01       7.31992012e-01       6.81313128e-01
      1.82000000e+01       4.99999954e-01       3.17088994e-01       1.82910961e-01       7.96352929e-01       6.04832143e-01
      1.83000000e+01       4.99999966e-01       3.63597208e-01       1.36402758e-01       8.52756950e-01       5.22307874e-01
      1.84000000e+01       4.99999976e-01       4.05576660e-01       9.44233163e-02       9.00640506e-01       4.34564877e-01
      1.85000000e+01       4.99999985e-01       4.41353761e-01       5.86462243e-02       9.39525158e-01       3.42479851e-01
      1.86000000e+01       4.99999992e-01       4.69502191e-01       3.04978017e-02       9.69022384e-01       2.46972880e-01
      1.87000000e+01       4.99999997e-01       4.88899760e-01       1.11002373e-02       9.88837459e-01       1.48998237e-01
      1.88000000e+01       5.00000000e-01       4.98773149e-01       1.22685080e-03       9.98772395e-01       4.95348523e-02
      1.89000000e+01       5.00000000e-01       4.98728737e-01       1.27126306e-03       9.98727928e-01      -5.04234680e-02
      1.90000000e+01       4.99999997e-01       4.88768294e-01       1.12317035e-02       9.88704500e-01      -1.49877974e-01
      1.91000000e+01       4.99999992e-01       4.69288912e-01       3.07110807e-02       9.68802262e-01      -2.47834948e-01
      1.92000000e+01       4.99999985e-01       4.41067172e-01       5.89328134e-02       9.39220072e-01      -3.43315637e-01
      1.93000000e+01       4.99999976e-01       4.05228186e-01       9.47717900e-02       9.00253505e-01      -4.35366030e-01
      1.94000000e+01       4.99999966e-01       3.63200742e-01       1.36799223e-01       8.52291901e-01      -5.23066389e-01
      1.95000000e+01       4.99999954e-01       3.16660342e-01       1.83339613e-01       7.95814478e-01      -6.05540441e-01
      1.96000000e+01       4.99999942e-01       2.67462403e-01       2.32537539e-01       7.31385539e-01      -6.81964132e-01
      1.97000000e+01       4.99999929e-01       2.17568294e-01       2.82431636e-01       6.59648836e-01      -7.51573863e-01
      1.98000000e+01       4.99999917e-01       1.68967134e-01       3.31032783e-01       5.81321141e-01      -8.13674115e-01
      1.99000000e+01       4.99999906e-01       1.23596500e-01       3.76403406e-01       4.97185075e-01      -8.67644404e-01
      2.00000000e+01       4.99999896e-01       8.32651741e-02       4.16734722e-01       4.08081301e-01      -9.12945477e-01
      2.01000000e+01       4.99999887e-01       4.95810405e-02       4.50418847e-01       3.14900113e-01      -9.49124699e-01
      2.02000000e+01       4.99999881e-01       2.38869790e-02       4.76112902e-01       2.18572546e-01      -9.75820580e-01
      2.03000000e+01       4.99999877e-01       7.20733090e-03       4.92792546e-01       1.20061075e-01      -9.92766383e-01
      2.04000000e+01       4.99999875e-01       2.07061118e-04       4.99792814e-01       2.03499935e-02      -9.99792792e-01
      2.05000000e+01       4.99999876e-01       3.16524836e-03       4.96834627e-01      -7.95644187e-02      -9.96829602e-01
      2.06000000e+01       4.99999879e-01       1.59639590e-02       4.84035920e-01      -1.78683850e-01      -9.83906418e-01
